element,date,block,n_blocks_fitted,n_points,n_standards,slope,sigma_slope,red_chi2,within_session_red_chi2,within_session_consistent
P,2025-02-24,2,2,3,3,0.7430012815234374,0.06036370809746398,0.7143076765388693,0.014413084514312263,True
P,2025-02-25,1,3,3,3,0.7368492212368632,0.060545756920930144,0.6631001577126641,0.10143339109488865,True
P,2025-02-25,2,3,3,3,0.7741561616113714,0.06245025318421836,0.2968929506242331,0.10143339109488865,True
P,2025-02-25,3,3,3,3,0.7652472958339757,0.06120192916226573,0.5188943840253749,0.10143339109488865,True
P,2025-02-26,1,3,3,3,0.7392701910984262,0.060920772283070065,0.5309440450837783,0.07377000542607703,True
P,2025-02-26,2,3,3,3,0.7653363642555954,0.06172554962570241,0.36815445181260037,0.07377000542607703,True
P,2025-02-26,3,3,3,3,0.7702072296764432,0.06189604374340191,0.5524989499081355,0.07377000542607703,True
P,2025-02-27,1,3,3,3,0.7559103065058786,0.062015890682921626,0.37940363507669117,0.20170306832278756,True
P,2025-02-27,2,3,3,3,0.8086414096121856,0.06259984746447242,0.36954554007803075,0.20170306832278756,True
P,2025-02-27,3,3,3,3,0.7982984084960633,0.06246543702834731,0.6439605662936072,0.20170306832278756,True
P,2025-02-28,1,2,3,3,0.7532599794040613,0.061686771929093075,0.36758458247183307,1.81663463388149,True
P,2025-02-28,2,2,3,3,0.8730391697400609,0.06397142005203275,0.3722371704242644,1.81663463388149,True
P,2025-04-15,1,3,3,3,0.804002685350726,0.06247565879191902,0.40237997213586013,3.940906214063811,False
P,2025-04-15,2,3,3,3,1.4231358849514417,0.29900933272627017,18.925812712660832,3.940906214063811,False
P,2025-04-15,3,3,3,3,1.3484660803387274,0.2598434498240816,14.360281643611184,3.940906214063811,False
P,2025-04-17,1,2,3,3,1.2272333085189993,0.21188571379816146,9.725238374887985,0.0006852622099009882,True
P,2025-04-17,2,2,3,3,1.219421861128158,0.2101160832232212,9.595956076751948,0.0006852622099009882,True
P,2025-04-18,1,3,3,3,1.1491106408855805,0.17756109848438179,6.97156943082105,0.14767196363771795,True
P,2025-04-18,2,3,3,3,1.3160502861694967,0.26636505737081306,15.294844659995318,0.14767196363771795,True
P,2025-04-18,3,3,3,3,1.2424480550424988,0.23128272199616967,11.552408214587675,0.14767196363771795,True
P,2025-04-19,1,3,3,3,1.042411844083837,0.15866767771661547,5.698473581799291,0.1596824995302495,True
P,2025-04-19,2,3,3,3,1.1588448495316888,0.19112562416417667,8.006036281147141,0.1596824995302495,True
P,2025-04-19,3,3,3,3,1.160904910408731,0.18883985527106648,7.8227790695872255,0.1596824995302495,True
P,2025-04-20,1,2,3,3,0.92449877662955,0.09215956867310217,2.0222982811989962,0.10391609676115238,True
P,2025-04-20,2,2,3,3,0.9727993759580756,0.1181393975542436,3.2710750483969075,0.10391609676115238,True
P,2025-05-05,1,2,3,3,0.942811379404425,0.09895210956201742,2.3178541845520813,0.08288027315359407,True
P,2025-05-05,2,2,3,3,0.9864944419631945,0.11503118224453425,3.0561077367927907,0.08288027315359407,True
P,2025-05-06,1,3,3,3,0.9618296565168292,0.10765279258373317,2.6829402178764683,0.017141718861652125,True
P,2025-05-06,2,3,3,3,0.982020672385669,0.12900344201258404,3.8703001382266673,0.017141718861652125,True
P,2025-05-06,3,3,3,3,0.9893314052309867,0.10849828119618021,2.743161022869264,0.017141718861652125,True
P,2025-05-07,1,2,3,3,0.9518618173685116,0.1035802778944624,2.5546295469273006,0.0436407787108891,True
P,2025-05-07,2,2,3,3,0.9835186331713538,0.11061117237849467,2.8157889076821907,0.0436407787108891,True
P,2025-05-08,1,3,3,3,0.9433252786467149,0.09194593166582325,1.993775825586591,0.18671619879839013,True
P,2025-05-08,2,3,3,3,1.0326386284945026,0.1293990335033164,3.781161511254184,0.18671619879839013,True
P,2025-05-08,3,3,3,3,1.0112552698092914,0.14045788801657944,4.494135752762514,0.18671619879839013,True
P,2025-05-13,1,2,3,3,0.9776151291223651,0.10798069710701058,2.7483400821406927,0.12517886199675748,True
P,2025-05-13,2,2,3,3,1.0365623447725993,0.12688042964294308,3.652636731950959,0.12517886199675748,True
P,2025-05-16,1,3,3,3,0.9278935857775337,0.08718514048122042,1.79149329711746,2.9085037291556395,False
P,2025-05-16,2,3,3,3,0.7835648326774266,0.062243416419686205,0.7602736713327213,2.9085037291556395,False
P,2025-05-16,3,3,3,3,0.6762247536789102,0.05933191438781145,0.7192271913206676,2.9085037291556395,False
P,2025-05-19,1,3,3,3,0.6711395925931629,0.06019082272362116,0.5397236008580361,0.10162458775823525,True
P,2025-05-19,2,3,3,3,0.6681697418056701,0.05875030094703819,0.9870019450246588,0.10162458775823525,True
P,2025-05-19,3,3,3,3,0.6372789253390003,0.058394113548494025,0.8423615404580926,0.10162458775823525,True
P,2025-05-20,1,3,3,3,0.6305933484228069,0.06471223831770272,1.2720606844123725,0.18665504745571393,True
P,2025-05-20,2,3,3,3,0.6524577915527499,0.06012214863433091,1.0362521142293966,0.18665504745571393,True
P,2025-05-20,3,3,3,3,0.6837682268678901,0.059693084529429764,0.9452010085066245,0.18665504745571393,True
P,2025-05-21,1,3,3,3,0.6055198156597488,0.061502990330255684,1.1421093957621777,0.08029306326169197,True
P,2025-05-21,2,3,3,3,0.6295908765735136,0.06774956441821742,1.3699726785385247,0.08029306326169197,True
P,2025-05-21,3,3,3,3,0.6413384031627064,0.06881064472917069,1.3992498910560502,0.08029306326169197,True
P,2025-05-22,1,3,3,3,0.6076497098953392,0.07337392995784583,1.6791497958622423,0.022345942275737447,True
P,2025-05-22,2,3,3,3,0.6192637464329165,0.06078373320149707,1.0835595363105517,0.022345942275737447,True
P,2025-05-22,3,3,3,3,0.6304757715381045,0.07952406712705458,1.913627504234082,0.022345942275737447,True
P,2025-05-26,1,3,3,3,0.5950974042474588,0.07102583574589837,1.5713808403510878,0.017749020194067315,True
P,2025-05-26,2,3,3,3,0.6130808028549942,0.06508362189316566,1.2895500322873288,0.017749020194067315,True
P,2025-05-26,3,3,3,3,0.6070473976182045,0.07046742173512198,1.5485346542656808,0.017749020194067315,True
P,2025-05-27,1,3,3,3,0.5901397039051378,0.08111678874575522,2.0709843519970765,0.0385560389952719,True
P,2025-05-27,2,3,3,3,0.6143643226273522,0.08489124629302715,2.3282610731761566,0.0385560389952719,True
P,2025-05-27,3,3,3,3,0.6189599127294736,0.07198855994054507,1.5550241407419019,0.0385560389952719,True
P,2025-05-28,1,3,3,3,0.6194921613574244,0.058312596129327966,0.9731844044822879,0.015566158110129291,True
P,2025-05-28,2,3,3,3,0.6125797422285023,0.07329734108548483,1.68041164440684,0.015566158110129291,True
P,2025-05-28,3,3,3,3,0.6295249296269977,0.06487571210549947,1.2365062470339527,0.015566158110129291,True
P,2026-01-05,1,3,3,3,0.6366461554080848,0.06498638617934799,1.232842130336903,0.002984969427924957,True
P,2026-01-05,2,3,3,3,0.6293940722727174,0.06879712997108851,1.4288061700782626,0.002984969427924957,True
P,2026-01-05,3,3,3,3,0.6340079921507722,0.06335717132240427,1.1943434991474555,0.002984969427924957,True
P,2026-01-06,1,3,3,3,0.6624679136059726,0.05889838894200024,0.8135988211078805,0.05796927443794336,True
P,2026-01-06,2,3,3,3,0.6892160627335727,0.06043982350957214,0.45503685108294056,0.05796927443794336,True
P,2026-01-06,3,3,3,3,0.6846066005659893,0.05984912218052526,0.6318888724176613,0.05796927443794336,True
P,2026-01-07,1,3,3,3,0.6710198948605594,0.05887561519445412,0.8086760103362393,0.06910466639387035,True
P,2026-01-07,2,3,3,3,0.7021101827439343,0.060440077995634084,0.4523730157851842,0.06910466639387035,True
P,2026-01-07,3,3,3,3,0.6825799388002278,0.05892458292192001,0.8064279417213076,0.06910466639387035,True
P,2026-01-08,1,2,3,3,0.6688377923955356,0.05909591384601546,0.7870777047981377,0.23445802920127506,True
P,2026-01-08,2,2,3,3,0.7098854529441593,0.06077892991365879,0.5452715911925023,0.23445802920127506,True
P,2026-01-09,1,3,3,3,0.6244017118459885,0.06708695123714481,1.3693727913409122,0.07863669228735384,True
P,2026-01-09,2,3,3,3,0.6420163131592441,0.05956671515154218,1.0621704826317526,0.07863669228735384,True
P,2026-01-09,3,3,3,3,0.6598675445090931,0.059523175463613305,0.6977533310754381,0.07863669228735384,True
Pb,2025-02-17,1,3,4,4,1.0605001898843958,0.02662559716488209,0.5221155370026823,0.748170913125257,True
Pb,2025-02-17,2,3,4,4,1.0668108191015513,0.026552422893527924,0.39203435336819276,0.748170913125257,True
Pb,2025-02-17,3,3,4,4,1.0242959733633485,0.026498067604703027,0.3960381684222054,0.748170913125257,True
Pb,2025-02-18,1,3,4,4,1.0161321063075954,0.02637663147633005,0.25668132763296736,0.19708046931459156,True
Pb,2025-02-18,2,3,4,4,1.0089279716764712,0.02628235888109411,0.12111047678099991,0.19708046931459156,True
Pb,2025-02-18,3,3,4,4,1.0318556634425202,0.026490334256705515,0.004878350816801402,0.19708046931459156,True
Pb,2025-02-24,1,2,4,4,1.0055380147877249,0.026435939196565825,0.19518301792352588,0.7108346073189142,True
Pb,2025-02-24,2,2,4,4,1.0372390707855506,0.026737829996396057,0.6542887426563682,0.7108346073189142,True
Pb,2025-02-25,1,3,4,4,1.0493533086395337,0.026561459520142255,0.36658124141027537,0.058960385289022914,True
Pb,2025-02-25,2,3,4,4,1.0483555879875586,0.026461339650909962,0.1230834695439151,0.058960385289022914,True
Pb,2025-02-25,3,3,4,4,1.0600308057971852,0.026732271075512282,0.15695215620267236,0.058960385289022914,True
Pb,2025-02-26,1,3,4,4,1.0309312784323141,0.026428081145081557,0.13949764037640067,2.364214470633192,False
Pb,2025-02-26,2,3,4,4,1.1130686608507812,0.027074519694288073,0.28609158910261806,2.364214470633192,False
Pb,2025-02-26,3,3,4,4,1.0765782313813483,0.040682813374693275,2.2226954243821164,2.364214470633192,False
Pb,2025-02-27,1,3,4,4,1.033619486677189,0.02672382037925522,0.3401691795771264,0.012917501941367954,True
Pb,2025-02-27,2,3,4,4,1.0281828558286326,0.026479625232157567,0.147014783807217,0.012917501941367954,True
Pb,2025-02-27,3,3,4,4,1.0331619461116928,0.02648239949711857,0.00982351977799009,0.012917501941367954,True
Pb,2025-02-28,1,2,4,4,1.053512985936484,0.026774455804069442,0.26522511004876775,0.01688602412875574,True
Pb,2025-02-28,2,2,4,4,1.0483484508669554,0.029371493328867782,1.1964665303965154,0.01688602412875574,True
Pb,2025-04-15,1,3,4,4,1.0625606076585579,0.04086992231616325,2.305830100597443,1.1740396832397229,True
Pb,2025-04-15,2,3,4,4,1.0693690695617644,0.026994819320446315,0.543173526029557,1.1740396832397229,True
Pb,2025-04-15,3,3,4,4,1.014234925025633,0.026492662146401936,0.22458889124078654,1.1740396832397229,True
Pb,2025-04-17,1,2,4,4,1.0562345461267744,0.026804053516953804,0.6575769641936101,0.5224459696164714,True
Pb,2025-04-17,2,2,4,4,1.0836688743770615,0.026872951913581192,0.5640396775625595,0.5224459696164714,True
Pb,2025-04-18,1,3,4,4,1.0280001791348286,0.0265146681231089,0.07741066369380897,1.3588538622563229,True
Pb,2025-04-18,2,3,4,4,1.0397732136611437,0.0267215949621373,0.5370063036962205,1.3588538622563229,True
Pb,2025-04-18,3,3,3,3,1.0889080138889962,0.028340731932723788,0.2432148192407489,1.3588538622563229,True
Pb,2025-04-19,1,3,4,4,1.0280001791348286,0.0265146681231089,0.07741066369380897,1.4269778194381748,True
Pb,2025-04-19,2,3,4,4,1.045499238009324,0.029280696741872208,1.1816296593223858,1.4269778194381748,True
Pb,2025-04-19,3,3,4,4,1.090528374021092,0.027152013445167017,0.7782129266382795,1.4269778194381748,True
Pb,2025-04-20,1,2,4,4,1.0532835303612629,0.02685345403454037,0.9310628658484922,0.8984345238015621,True
Pb,2025-04-20,2,2,4,4,1.0893936456783493,0.027022938475794216,0.7507263114425741,0.8984345238015621,True
Pb,2025-05-05,1,2,4,4,1.0413695262816733,0.026373069035435757,0.6712592121911647,0.07151184415886538,True
Pb,2025-05-05,2,2,4,4,1.0514296549902105,0.02682718724940802,0.7787454698150755,0.07151184415886538,True
Pb,2025-05-06,1,3,4,4,1.0280001791348286,0.0265146681231089,0.07741066369380897,0.5163497501784582,True
Pb,2025-05-06,2,3,4,4,1.0635896055142482,0.026753187501036616,0.15659365752754667,0.5163497501784582,True
Pb,2025-05-06,3,3,4,4,1.0605866712349974,0.035251571579110526,1.7052310536540156,0.5163497501784582,True
Pb,2025-05-07,1,2,4,4,1.0488743917300165,0.02666697535493983,0.17503022866239146,0.013879698528847243,True
Pb,2025-05-07,2,2,4,4,1.0444465148732158,0.026484823251751076,0.0637220786142534,0.013879698528847243,True
Pb,2025-05-08,1,3,4,4,1.0513737108415242,0.026650145506414,0.062339807816066545,0.692546121452923,True
Pb,2025-05-08,2,3,4,4,1.0228276609069273,0.026541734397364746,0.3744926286724719,0.692546121452923,True
Pb,2025-05-08,3,3,4,4,1.0664103177122746,0.026689232499482896,0.0744539490832947,0.692546121452923,True
Pb,2025-05-13,1,2,4,4,1.0412405902923116,0.026678790459425544,0.5702465889463576,0.3773807956132875,True
Pb,2025-05-13,2,2,4,4,1.0645096145230384,0.026888532476544748,0.6072053329431162,0.3773807956132875,True
Pb,2025-05-16,1,3,4,4,1.0182565749209227,0.02643187737416976,0.12739677471829192,0.6944568791789079,True
Pb,2025-05-16,2,3,4,4,1.0203521126926043,0.026286519926941587,0.2924386891947035,0.6944568791789079,True
Pb,2025-05-16,3,3,4,4,1.0576598179628973,0.026718970287073315,0.3554198462725571,0.6944568791789079,True
Pb,2025-05-19,1,3,4,4,1.0425165728303936,0.026671051456461495,0.5316389655419705,0.01792965762429792,True
Pb,2025-05-19,2,3,4,4,1.0378865329902391,0.026595629006412054,0.3549419518812104,0.01792965762429792,True
Pb,2025-05-19,3,3,4,4,1.0355031237125862,0.026576501230432512,0.330541154304338,0.01792965762429792,True
Pb,2025-05-20,1,3,4,4,1.0638484962718495,0.026675746402844522,0.05131801045786599,0.020912202746608148,True
Pb,2025-05-20,2,3,4,4,1.057554155279237,0.0266857460223217,0.2663272673957388,0.020912202746608148,True
Pb,2025-05-20,3,3,4,4,1.0568084239959836,0.02697116661443103,0.8589162250856944,0.020912202746608148,True
Pb,2025-05-21,1,3,4,4,1.0462009789168694,0.026779630145283593,0.24774037029616494,0.038626806848258435,True
Pb,2025-05-21,2,3,4,4,1.0462686668958954,0.026716853250872922,0.26279286577172484,0.038626806848258435,True
Pb,2025-05-21,3,3,4,4,1.0553049513260508,0.026593060875025065,0.021549355116481022,0.038626806848258435,True
Pb,2025-05-22,1,3,4,4,1.0152304408443,0.026550718717230398,0.5919250253560248,0.5300530869462914,True
Pb,2025-05-22,2,3,4,4,1.0527768986736212,0.02660907754732496,0.0800148875475913,0.5300530869462914,True
Pb,2025-05-22,3,3,4,4,1.0420715962280167,0.026466987638475676,0.1660093926874261,0.5300530869462914,True
Pb,2025-05-26,1,3,4,4,1.0374933057861326,0.02666444698628619,0.16798700064704755,0.098501077713951,True
Pb,2025-05-26,2,3,4,4,1.0515287673465954,0.026617217665797503,0.13079896076202657,0.098501077713951,True
Pb,2025-05-26,3,3,4,4,1.0524114370661184,0.026717055609232435,0.3244239974203983,0.098501077713951,True
Pb,2025-05-27,1,3,4,4,1.0514879159624795,0.026374520429562044,0.7728883440736544,0.2065599233521427,True
Pb,2025-05-27,2,3,4,4,1.0699508985427542,0.026510910157024867,0.7128022153747509,0.2065599233521427,True
Pb,2025-05-27,3,3,4,4,1.0472292160263483,0.026783596775827093,0.49559918582742046,0.2065599233521427,True
Pb,2025-05-28,1,3,4,4,1.0399958654808132,0.026680587414848883,0.09717856409630138,0.06309811935427337,True
Pb,2025-05-28,2,3,4,4,1.051152366797433,0.026725105439122848,0.3747721523268776,0.06309811935427337,True
Pb,2025-05-28,3,3,4,4,1.0519910117234585,0.026544448842398805,0.2993867710975171,0.06309811935427337,True
Pb,2026-01-05,1,3,4,4,1.0509950355681132,0.026758474408797008,0.3062578050991151,0.5302930939508678,True
Pb,2026-01-05,2,3,4,4,1.0872107667496886,0.026810866176529814,0.023179714365488702,0.5302930939508678,True
Pb,2026-01-05,3,3,4,4,1.0817228637237457,0.027103385062207715,0.9108496908725087,0.5302930939508678,True
Pb,2026-01-06,1,3,4,4,1.0304663925364297,0.02653186846847713,0.29918978645890354,0.27718127643751944,True
Pb,2026-01-06,2,3,4,4,1.04844691605516,0.0264281651393775,0.11240345408889914,0.27718127643751944,True
Pb,2026-01-06,3,3,4,4,1.0581570201227843,0.026930508028767203,0.8359175569734901,0.27718127643751944,True
Pb,2026-01-07,1,3,4,4,1.050756781308859,0.026520288843493035,0.38693053535924854,0.20398374278812603,True
Pb,2026-01-07,2,3,4,4,1.0744543154717465,0.02693000048318007,0.3755601222407022,0.20398374278812603,True
Pb,2026-01-07,3,3,4,4,1.0664103177122746,0.026689232499482896,0.0744539490832947,0.20398374278812603,True
Pb,2026-01-08,1,2,4,4,1.0281632964270697,0.028912528924309233,1.209701442145538,0.2688464776697369,True
Pb,2026-01-08,2,2,4,4,1.0492369131541834,0.028564450391652254,1.1647772245691468,0.2688464776697369,True
Pb,2026-01-09,1,3,4,4,1.0333049179773788,0.026797802719112918,0.8227136397263749,1.4694086297949847,True
Pb,2026-01-09,2,3,4,4,1.044011550627878,0.02659004968871494,0.049267864850056776,1.4694086297949847,True
Pb,2026-01-09,3,3,4,4,1.0939630461068437,0.026686612149877106,0.45339350771978976,1.4694086297949847,True
Rb,2025-02-17,2,1,3,3,1.0302231247358382,0.02126714232737955,3.109722802882378,nan,True
Rb,2025-02-24,1,2,3,3,1.0174825323310932,0.024052821540534806,4.021122920446168,0.0006251539091488999,True
Rb,2025-02-24,2,2,3,3,1.0183312744377666,0.023953268653949526,3.9925232473543537,0.0006251539091488999,True
Rb,2025-05-08,1,1,3,3,1.025881005896652,0.026729735872126827,4.951215089547211,nan,True
Rb,2025-05-27,1,1,3,3,1.0377646740755668,0.024202947701679134,4.011031128225638,nan,True
Rb,2026-01-08,1,2,3,3,1.0326300682755503,0.026767911716630777,4.940480083215569,0.21825922028504188,True
Rb,2026-01-08,2,2,3,3,1.0140709567706596,0.029353112630915414,6.043737663595019,0.21825922028504188,True
S,2025-02-17,1,3,3,3,0.7310401334238796,0.04531731810542046,47.51116578267637,0.0006253536145268859,True
S,2025-02-17,2,3,3,3,0.7317324344056846,0.048419790771523134,54.338613251409896,0.0006253536145268859,True
S,2025-02-17,3,3,3,3,0.7293640760967159,0.04905439455970881,56.13177083815068,0.0006253536145268859,True
S,2025-02-18,1,3,3,3,0.7225675125491031,0.05613346605323145,74.3614966453329,0.007099495552916549,True
S,2025-02-18,2,3,3,3,0.7300138541392726,0.04732777241238149,52.12470053041814,0.007099495552916549,True
S,2025-02-18,3,3,3,3,0.7231217762573605,0.04875368845766891,56.00723253769575,0.007099495552916549,True
S,2025-02-24,1,2,3,3,0.729169117457304,0.04861981937233527,54.95785711991314,0.011625062027567915,True
S,2025-02-24,2,2,3,3,0.7213263238995474,0.054103761822682304,69.31471458417694,0.011625062027567915,True
S,2025-02-25,1,3,3,3,0.728086381673583,0.05084118256950969,60.238312992761124,0.0010003959004716654,True
S,2025-02-25,2,3,3,3,0.7266170986479997,0.04818859135948725,54.354481772418644,0.0010003959004716654,True
S,2025-02-25,3,3,3,3,0.7250491877223135,0.0453700813058001,48.2380287886333,0.0010003959004716654,True
S,2025-02-26,1,3,3,3,0.7121307236102694,0.04708303929664995,52.95463017992759,0.01995543242943862,True
S,2025-02-26,2,3,3,3,0.7261572009100238,0.052407600094661035,64.49357895836683,0.01995543242943862,True
S,2025-02-26,3,3,3,3,0.7193640603287464,0.047138573584538,52.580114425469354,0.01995543242943862,True
S,2025-02-27,1,3,3,3,0.7224551596853983,0.04573630454129564,49.02518598792629,0.01850333841691017,True
S,2025-02-27,2,3,3,3,0.7125657578526146,0.050179659105755045,60.36286136588161,0.01850333841691017,True
S,2025-02-27,3,3,3,3,0.710389835578605,0.04993815113668636,60.00045507505209,0.01850333841691017,True
S,2025-02-28,1,2,3,3,0.7155505920400431,0.0491472773677947,57.45262558242268,0.006635982099544718,True
S,2025-02-28,2,2,3,3,0.7099013719182053,0.04892579590169473,57.60164561404341,0.006635982099544718,True
S,2025-04-15,1,3,3,3,0.7105286749686157,0.047676932896608806,54.51505755695738,0.019926384995190477,True
S,2025-04-15,2,3,3,3,0.6977073696563717,0.05430887979662976,72.62095392258085,0.019926384995190477,True
S,2025-04-15,3,3,3,3,0.6991957280595332,0.05164066683796347,65.32613539253074,0.019926384995190477,True
S,2025-04-17,1,2,3,3,0.6982328600008828,0.05032368101036822,61.93174900334861,0.0067375342149498165,True
S,2025-04-17,2,2,3,3,0.692344284148747,0.0511284366399587,64.83869410147176,0.0067375342149498165,True
S,2025-04-18,1,3,3,3,0.6930660191526031,0.04467977040720189,49.048793349784894,0.00019641290926855019,True
S,2025-04-18,2,3,3,3,0.6933961978993973,0.044577341441963514,48.98840581257879,0.00019641290926855019,True
S,2025-04-18,3,3,3,3,0.6921212428096624,0.04875472439760406,58.86677072784185,0.00019641290926855019,True
S,2025-04-19,1,3,3,3,0.666707773896335,0.04852438164983726,60.42270764605988,0.10428601167341549,True
S,2025-04-19,2,3,3,3,0.6923715018710455,0.04779794294261874,56.51930646170585,0.10428601167341549,True
S,2025-04-19,3,3,3,3,0.6943283138194168,0.04515231286534733,50.217512352255184,0.10428601167341549,True
S,2025-04-20,1,2,3,3,0.6935922812702884,0.049771660037844535,61.072656960964025,0.014995751641049477,True
S,2025-04-20,2,2,3,3,0.6844302716073992,0.055861692394006145,78.5495634832756,0.014995751641049477,True
S,2025-05-05,1,2,3,3,0.7022753722619743,0.04947382965566498,59.38568957772681,0.0014250269939144646,True
S,2025-05-05,2,2,3,3,0.6997948766628564,0.0432441183151271,45.51728063234574,0.0014250269939144646,True
S,2025-05-06,1,3,3,3,0.6914123946730854,0.052332932565068845,67.74294474610876,0.0002706808558567734,True
S,2025-05-06,2,3,3,3,0.6921606990001314,0.046309759079942496,52.99719197952166,0.0002706808558567734,True
S,2025-05-06,3,3,3,3,0.6929963421104495,0.04443042587281033,48.648304036107334,0.0002706808558567734,True
S,2025-05-07,1,2,3,3,0.6879955059635792,0.04935130471903482,60.568660250144376,0.000234802525319852,True
S,2025-05-07,2,2,3,3,0.6869015281475601,0.051589189009793715,66.63843360514527,0.000234802525319852,True
S,2025-05-08,1,3,3,3,0.6883578359265883,0.05012029996899122,62.42418479644523,0.000889992350566438,True
S,2025-05-08,2,3,3,3,0.685709220940731,0.045879675042012034,52.5599047980961,0.000889992350566438,True
S,2025-05-08,3,3,3,3,0.6878560140492189,0.04733390226197852,55.76759160166924,0.000889992350566438,True
S,2025-05-13,1,2,3,3,0.687250289437838,0.051130034441534994,65.12447704568623,0.006428055900083461,True
S,2025-05-13,2,2,3,3,0.6928006576677657,0.04667161597315899,53.71156137020094,0.006428055900083461,True
S,2025-05-16,1,3,3,3,0.6939585900092183,0.04777272367390378,56.212468947351745,0.005165115514664512,True
S,2025-05-16,2,3,3,3,0.6946000241932503,0.045446188165321755,50.802548669681826,0.005165115514664512,True
S,2025-05-16,3,3,3,3,0.6880231112204506,0.05252903204574751,68.97202284862527,0.005165115514664512,True
S,2025-05-19,1,3,3,3,0.6880619918503028,0.048040693234192265,57.306712097769704,0.014969629878002582,True
S,2025-05-19,2,3,3,3,0.6930637859545107,0.05125229268208003,64.9954420009781,0.014969629878002582,True
S,2025-05-19,3,3,3,3,0.6989782891511744,0.04158757395866669,42.09274779369405,0.014969629878002582,True
S,2025-05-20,1,3,3,3,0.6955134043066662,0.04643006338445633,52.794197588842614,0.00026308746838480957,True
S,2025-05-20,2,3,3,3,0.6969446956320337,0.05079930760894907,63.4246110272518,0.00026308746838480957,True
S,2025-05-20,3,3,3,3,0.6967274247503101,0.046956943142151084,54.08496684526072,0.00026308746838480957,True
S,2025-05-21,1,3,3,3,0.6927693536940592,0.049496426573539594,60.39150904113822,0.0008313970024685877,True
S,2025-05-21,2,3,3,3,0.6904680094113588,0.05492278916928672,75.16791096828865,0.0008313970024685877,True
S,2025-05-21,3,3,3,3,0.6900125280772335,0.05420561830725878,73.22440317016627,0.0008313970024685877,True
S,2025-05-22,1,3,3,3,0.691749437364735,0.05281182623685766,69.00681319255152,0.0017721656502749236,True
S,2025-05-22,2,3,3,3,0.6874212006176436,0.05291303502782632,70.03961422685614,0.0017721656502749236,True
S,2025-05-22,3,3,3,3,0.6887219679815425,0.05014482860170961,62.6802004289535,0.0017721656502749236,True
S,2025-05-26,1,3,3,3,0.6825263902295271,0.0520499701372084,68.08411634209504,0.003482411650770122,True
S,2025-05-26,2,3,3,3,0.6871042894583217,0.05247715125942332,68.92403760844438,0.003482411650770122,True
S,2025-05-26,3,3,3,3,0.6883970628926269,0.05270362469998972,69.39765952632408,0.003482411650770122,True
S,2025-05-27,1,3,3,3,0.6879333871654145,0.05254443502598196,68.91014932484822,0.0015940361331783894,True
S,2025-05-27,2,3,3,3,0.6859394676637768,0.04857674696530218,59.049168358800024,0.0015940361331783894,True
S,2025-05-27,3,3,3,3,0.689846829880383,0.04930580747588887,60.516733682605505,0.0015940361331783894,True
S,2025-05-28,1,3,3,3,0.6829179599174382,0.050339537352055194,63.62098892438452,0.0026470705888971702,True
S,2025-05-28,2,3,3,3,0.6880831068684834,0.050053703724637424,62.52823161282616,0.0026470705888971702,True
S,2025-05-28,3,3,3,3,0.685539997330024,0.052169363817134703,68.30761370134059,0.0026470705888971702,True
S,2026-01-05,1,3,3,3,0.6904261711061469,0.04948649990587943,60.858415639989815,0.0011300075710829736,True
S,2026-01-05,2,3,3,3,0.6874084630405102,0.046544612428789614,54.08848061812592,0.0011300075710829736,True
S,2026-01-05,3,3,3,3,0.687794115762474,0.050540908281800516,63.85520664720457,0.0011300075710829736,True
S,2026-01-06,1,3,3,3,0.6775457936336239,0.048240082059524306,58.850655090444654,0.0019377271920284177,True
S,2026-01-06,2,3,3,3,0.675157848211331,0.04874118655146516,60.551144395184124,0.0019377271920284177,True
S,2026-01-06,3,3,3,3,0.6792520254649178,0.04422928287713795,49.36764468257746,0.0019377271920284177,True
S,2026-01-07,1,3,3,3,0.6793667920174101,0.04857485867460794,59.50607446316449,0.003480769751913363,True
S,2026-01-07,2,3,3,3,0.6781591435068002,0.04548564637199545,52.34785286765516,0.003480769751913363,True
S,2026-01-07,3,3,3,3,0.6739852518547017,0.04777633802149144,58.32464179509485,0.003480769751913363,True
S,2026-01-08,1,2,3,3,0.671584804358165,0.051076965743363414,66.80702012774418,0.0007016360236334531,True
S,2026-01-08,2,2,3,3,0.6734250779777362,0.047094295246991505,56.66359045125673,0.0007016360236334531,True
S,2026-01-09,1,3,3,3,0.6821605801415747,0.048382320103630784,58.83929788121628,0.0018955393582792582,True
S,2026-01-09,2,3,3,3,0.6779628929075299,0.04807118156202365,58.626861419040395,0.0018955393582792582,True
S,2026-01-09,3,3,3,3,0.6799460907674344,0.04711873960097593,56.07723974578856,0.0018955393582792582,True
Si,2025-02-17,1,3,5,5,1.051237039524155,0.019959109867378304,17.20055275932728,0.03373384609208183,True
Si,2025-02-17,2,3,5,5,1.043888758686438,0.022729957915980214,22.488508908790422,0.03373384609208183,True
Si,2025-02-17,3,3,5,5,1.0456780363395224,0.02082475052173515,18.919119664200476,0.03373384609208183,True
Si,2025-02-18,1,3,5,5,1.0437190741696438,0.019894284978451204,17.2190208638517,0.010278210787489611,True
Si,2025-02-18,2,3,5,5,1.046210730505694,0.02036319907150727,18.044835409675542,0.010278210787489611,True
Si,2025-02-18,3,3,5,5,1.0421721630937435,0.019743073069621336,17.011846718175534,0.010278210787489611,True
